8863124.232	2927051.596	4529.197
8863150.898	2927051.596	4537.553
8863177.564	2927051.596	4545.727
8863204.231	2927051.596	4554.293
8863230.897	2927051.596	4562.852
8863257.564	2927051.596	4570.871
8863284.23	2927051.596	4579.027
8863310.896	2927051.596	4587.628
8863337.563	2927051.596	4596.004
8863364.229	2927051.596	4606.373
8863390.895	2927051.596	4618.291
8863417.562	2927051.596	4629.368
8863444.228	2927051.596	4639.046
8862404.239	2927082.159	4387.22
8862430.906	2927082.159	4393.547
8862457.572	2927082.159	4400.976
8862484.238	2927082.159	4407.848
8862510.905	2927082.159	4415
8862537.571	2927082.159	4420.534
8862564.238	2927082.159	4420.284
8862590.904	2927082.159	4418.752
8862617.57	2927082.159	4419.91
8862644.237	2927082.159	4424.53
8862670.903	2927082.159	4430.613
8862697.57	2927082.159	4436.933
8862724.236	2927082.159	4442.42
8862750.902	2927082.159	4447.362
8862777.569	2927082.159	4451.78
8862804.235	2927082.159	4456.866
8862830.901	2927082.159	4462.155
8862857.568	2927082.159	4466.749
8862884.234	2927082.159	4468.814
8862910.901	2927082.159	4470.738
8862937.567	2927082.159	4473.024
8862964.233	2927082.159	4479.331
8862990.9	2927082.159	4488.61
8863017.566	2927082.159	4498.872
8863044.233	2927082.159	4507.879
8863070.899	2927082.159	4516.225
8863097.565	2927082.159	4524.662
8863124.232	2927082.159	4533.615
8863150.898	2927082.159	4542.512
8863177.564	2927082.159	4551.527
8863204.231	2927082.159	4560.604
8863230.897	2927082.159	4569.41
8863257.564	2927082.159	4577.494
8863284.23	2927082.159	4585.402
8863310.896	2927082.159	4594.202
8863337.563	2927082.159	4601.716
8863364.229	2927082.159	4610.391
8863390.895	2927082.159	4620.943
8863417.562	2927082.159	4631.915
8863444.228	2927082.159	4641.013
8862404.239	2927112.722	4378.631
8862430.906	2927112.722	4385.129
8862457.572	2927112.722	4392.262
8862484.238	2927112.722	4398.395
8862510.905	2927112.722	4403.836
8862537.571	2927112.722	4408.717
8862564.238	2927112.722	4410.718
8862590.904	2927112.722	4411.385
8862617.57	2927112.722	4414.179
8862644.237	2927112.722	4418.845
8862670.903	2927112.722	4424.963
8862697.57	2927112.722	4430.538
8862724.236	2927112.722	4435.635
8862750.902	2927112.722	4441.224
8862777.569	2927112.722	4445.82
8862804.235	2927112.722	4450.553
8862830.901	2927112.722	4454.67
8862857.568	2927112.722	4455.66
8862884.234	2927112.722	4457.356
8862910.901	2927112.722	4463.511
8862937.567	2927112.722	4471.618
8862964.233	2927112.722	4482.02
8862990.9	2927112.722	4492.653
8863017.566	2927112.722	4502.065
8863044.233	2927112.722	4510.899
8863070.899	2927112.722	4520.026
8863097.565	2927112.722	4529.085
8863124.232	2927112.722	4538.434
8863150.898	2927112.722	4547.779
8863177.564	2927112.722	4557.726
8863204.231	2927112.722	4566.944
8863230.897	2927112.722	4576.056
8863257.564	2927112.722	4584.729
8863284.23	2927112.722	4593.019
8863310.896	2927112.722	4601.61
8863337.563	2927112.722	4609.445
8863364.229	2927112.722	4617.035
8863390.895	2927112.722	4625.741
8863417.562	2927112.722	4635.717
8863444.228	2927112.722	4643.481
8862404.239	2927143.285	4370.365
8862430.906	2927143.285	4376.966
8862457.572	2927143.285	4383.365
8862484.238	2927143.285	4389.702
8862510.905	2927143.285	4394.325
8862537.571	2927143.285	4397.313
8862564.238	2927143.285	4399.596
8862590.904	2927143.285	4403.214
8862617.57	2927143.285	4408.382
8862644.237	2927143.285	4413.655
8862670.903	2927143.285	4419.428
8862697.57	2927143.285	4424.938
8862724.236	2927143.285	4430.295
8862750.902	2927143.285	4435.11
8862777.569	2927143.285	4434.896
8862804.235	2927143.285	4438.248
8862830.901	2927143.285	4440.942
8862857.568	2927143.285	4443.36
8862884.234	2927143.285	4450.392
8862910.901	2927143.285	4460.991
8862937.567	2927143.285	4472.948
8862964.233	2927143.285	4484.625
8862990.9	2927143.285	4495.631
